video_id,split,class_id,signer_id,EN,TR,frames
signer34_sample547_color,test,181,34,border,sinir,64
signer34_sample548_color,test,184,34,promise,soz,63
signer34_sample549_color,test,98,34,light,isik,62
signer34_sample550_color,test,153,34,trousers,pantolon,44
signer34_sample551_color,test,197,34,screwdriver,tornavida,60
signer34_sample552_color,test,154,34,money,para,42
signer34_sample553_color,test,72,34,get_well,gecmis_olsun,68
signer34_sample554_color,test,166,34,soap,sabun,53
signer34_sample555_color,test,141,34,room,oda,43
signer34_sample556_color,test,19,34,same,ayni,49
signer34_sample557_color,test,117,34,smell,koku,56
signer34_sample558_color,test,13,34,key,anahtar,48
signer34_sample559_color,test,84,34,fault,hata,61
signer34_sample560_color,test,146,34,nope,olmaz,42
signer34_sample561_color,test,178,34,voice,ses,40
signer34_sample562_color,test,50,34,topple,devirmek,70
signer34_sample563_color,test,77,34,show,gostermek,66
signer34_sample564_color,test,172,34,sugar,seker,43
signer34_sample565_color,test,135,34,tap,musluk,38
signer34_sample566_color,test,203,34,sad,uzgun,56
signer34_sample567_color,test,66,34,married,evli,59
signer34_sample568_color,test,190,34,sweet,tatli,42
signer34_sample569_color,test,136,34,how,nasil,41
signer34_sample570_color,test,88,34,animal,hayvan,58
signer34_sample571_color,test,108,34,accident,kaza,38
signer34_sample572_color,test,201,34,flour,un,80
signer34_sample573_color,test,127,34,tongs,masa,47
signer34_sample574_color,test,123,34,lap,kucak,54
signer34_sample575_color,test,182,34,you,siz,39
signer34_sample576_color,test,69,34,photograph,fotograf,58
signer34_sample577_color,test,84,34,fault,hata,55
signer34_sample578_color,test,37,34,fork,catal,61
signer34_sample579_color,test,132,34,stairs,merdiven,59
signer34_sample580_color,test,93,34,goodbye,hoscakal,56
signer34_sample581_color,test,160,34,thursday,persembe,61
signer34_sample582_color,test,208,34,wrong,yanlis,68
signer34_sample583_color,test,21,34,garden,bahce,69
signer34_sample584_color,test,0,34,sister,abla,66
signer34_sample585_color,test,171,34,war,savas,54
signer34_sample586_color,test,93,34,goodbye,hoscakal,53
signer34_sample587_color,test,75,34,shirt,gomlek,69
signer34_sample588_color,test,42,34,child,cocuk,59
signer34_sample589_color,test,43,34,soup,corba,48
signer34_sample590_color,test,108,34,accident,kaza,55
signer34_sample591_color,test,173,34,hi,selam,64
signer34_sample592_color,test,73,34,bring,getirmek,48
signer34_sample593_color,test,29,34,wait,beklemek,67
signer34_sample594_color,test,225,34,difficult,zor,51
signer34_sample595_color,test,222,34,tired,yorgun,53
signer34_sample596_color,test,20,34,father,baba,67
signer34_sample597_color,test,167,34,sauce,salca,77
signer34_sample598_color,test,128,34,god_preserve,masallah,38
signer34_sample599_color,test,54,34,wedding,dugun,61
signer34_sample600_color,test,199,34,orange,turuncu,60
signer34_sample601_color,test,2,34,hungry,acikmak,60
signer34_sample602_color,test,156,34,potato,patates,68
signer34_sample603_color,test,223,34,egg,yumurta,57
signer34_sample604_color,test,67,34,memorize,ezberlemek,69
signer34_sample605_color,test,49,34,change,degistirmek,63
signer34_sample606_color,test,177,34,free,serbest,58
signer34_sample607_color,test,45,34,saturday,cumartesi,48
signer34_sample608_color,test,79,34,lightweight,hafif,44
signer34_sample609_color,test,183,34,say,soylemek,61
signer34_sample610_color,test,188,34,date,tarih,55
signer34_sample611_color,test,183,34,say,soylemek,63
signer34_sample612_color,test,46,34,wallet,cuzdan,53
signer34_sample613_color,test,29,34,wait,beklemek,66
signer34_sample614_color,test,212,34,tomorrow,yarin,55
signer34_sample615_color,test,219,34,star,yildiz,60
signer34_sample616_color,test,23,34,honey,bal,68
signer34_sample617_color,test,194,34,scales,terazi,48
signer34_sample618_color,test,5,34,tree,agac,67
signer34_sample619_color,test,150,34,fasting,oruc,48
signer34_sample620_color,test,216,34,slow,yavas,52
signer34_sample621_color,test,205,34,tax,vergi,53
signer34_sample622_color,test,172,34,sugar,seker,67
signer34_sample623_color,test,105,34,door,kapi,54
signer34_sample624_color,test,157,34,sunday,pazar,60
signer34_sample625_color,test,85,34,towel,havlu,61
signer34_sample626_color,test,81,34,carpet,hali,46
signer34_sample627_color,test,111,34,who,kim,72
signer34_sample628_color,test,113,34,rent,kira,53
signer34_sample629_color,test,189,34,holiday,tatil,60
signer34_sample630_color,test,7,34,cry,aglamak,69
signer34_sample631_color,test,207,34,alone,yalniz,73
signer34_sample632_color,test,63,34,meal,et,55
signer34_sample633_color,test,133,34,guest,misafir,62
signer34_sample634_color,test,125,34,salary,maas,52
signer34_sample635_color,test,62,34,male,erkek,66
signer34_sample636_color,test,172,34,sugar,seker,61
signer34_sample637_color,test,221,34,road,yol,54
signer34_sample638_color,test,70,34,football,futbol,52
signer34_sample639_color,test,180,34,evil,seytan,71
signer34_sample640_color,test,137,34,why,neden,38
signer34_sample641_color,test,144,34,school,okul,57
signer34_sample642_color,test,71,34,past,gecmis,60
signer34_sample643_color,test,124,34,stain,leke,59
signer34_sample644_color,test,123,34,lap,kucak,64
signer34_sample645_color,test,45,34,saturday,cumartesi,52
signer34_sample646_color,test,130,34,be_pleased,memnun_olmak,67
signer34_sample647_color,test,150,34,fasting,oruc,60
signer34_sample648_color,test,199,34,orange,turuncu,61
signer34_sample649_color,test,10,34,unwise,akilsiz,73
signer34_sample650_color,test,96,34,medicine,ilac,51
signer34_sample651_color,test,148,34,they,onlar,50
signer34_sample652_color,test,194,34,scales,terazi,48
signer34_sample653_color,test,99,34,push,itmek,43
signer34_sample654_color,test,50,34,topple,devirmek,77
signer34_sample655_color,test,39,34,teapot,caydanlik,48
signer34_sample656_color,test,89,34,gift,hediye,64
signer34_sample657_color,test,82,34,ill,hasta,65
signer6_sample1_color,test,114,6,book,kitap,55
signer6_sample2_color,test,161,6,picnic,piknik,64
signer6_sample3_color,test,77,6,show,gostermek,61
signer6_sample4_color,test,212,6,tomorrow,yarin,54
signer6_sample5_color,test,12,6,shopping,alisveris,79
signer6_sample6_color,test,170,6,hat,sapka,69
signer6_sample7_color,test,94,6,drink,icmek,51
signer6_sample8_color,test,5,6,tree,agac,76
signer6_sample9_color,test,214,6,pillow,yastik,64
signer6_sample10_color,test,41,6,ugly,cirkin,73
signer6_sample11_color,test,2,6,hungry,acikmak,57
signer6_sample12_color,test,100,6,good,iyi,56
signer6_sample13_color,test,11,6,kin,akraba,65
signer6_sample14_color,test,221,6,road,yol,49
signer6_sample15_color,test,7,6,cry,aglamak,57
signer6_sample16_color,test,46,6,wallet,cuzdan,50
signer6_sample17_color,test,173,6,hi,selam,56
signer6_sample18_color,test,23,6,honey,bal,55
signer6_sample19_color,test,38,6,tea,cay,63
signer6_sample20_color,test,22,6,look,bakmak,62
signer6_sample21_color,test,156,6,potato,patates,66
signer6_sample22_color,test,106,6,sibling,kardes,57
signer6_sample23_color,test,49,6,change,degistirmek,61
signer6_sample24_color,test,214,6,pillow,yastik,65
signer6_sample25_color,test,63,6,meal,et,65
signer6_sample26_color,test,201,6,flour,un,67
signer6_sample27_color,test,210,6,band-aid,yarabandi,70
signer6_sample28_color,test,96,6,medicine,ilac,48
signer6_sample29_color,test,135,6,tap,musluk,59
signer6_sample30_color,test,25,6,flag,bayrak,71
signer6_sample31_color,test,2,6,hungry,acikmak,69
signer6_sample32_color,test,196,6,thanks,tesekkur,86
signer6_sample33_color,test,71,6,past,gecmis,64
signer6_sample34_color,test,163,6,psychology,psikoloji,82
signer6_sample35_color,test,4,6,brother,agabey,65
signer6_sample36_color,test,126,6,scissors,makas,54
signer6_sample37_color,test,126,6,scissors,makas,49
signer6_sample38_color,test,138,6,where,nerede,66
signer6_sample39_color,test,204,6,existing,var,48
signer6_sample40_color,test,144,6,school,okul,46
signer6_sample41_color,test,209,6,do,yapmak,47
signer6_sample42_color,test,5,6,tree,agac,75
signer6_sample43_color,test,195,6,tailor,terzi,65
signer6_sample44_color,test,215,6,bed,yatak,54
signer6_sample45_color,test,90,6,halal,helal,54
signer6_sample46_color,test,145,6,olympiad,olimpiyat,53
signer6_sample47_color,test,143,6,teacher,ogretmen,55
signer6_sample48_color,test,215,6,bed,yatak,56
signer6_sample49_color,test,3,6,enjoy_your_meal,afiyet_olsun,70
signer6_sample50_color,test,90,6,halal,helal,64
signer6_sample51_color,test,135,6,tap,musluk,62
signer6_sample52_color,test,120,6,dog,kopek,64
signer6_sample53_color,test,211,6,help,yardim,48
signer6_sample54_color,test,152,6,cotton,pamuk,53
signer6_sample55_color,test,85,6,towel,havlu,54
signer6_sample56_color,test,162,6,police,polis,50
signer6_sample57_color,test,223,6,egg,yumurta,58
signer6_sample58_color,test,122,6,bad,kotu,48
signer6_sample59_color,test,111,6,who,kim,62
signer6_sample60_color,test,167,6,sauce,salca,92
signer6_sample61_color,test,88,6,animal,hayvan,56
signer6_sample62_color,test,47,6,minute,dakika,50
signer6_sample63_color,test,34,6,we,biz,66
signer6_sample64_color,test,112,6,identity,kimlik,52
signer6_sample65_color,test,37,6,fork,catal,52
signer6_sample66_color,test,157,6,sunday,pazar,51
signer6_sample67_color,test,30,6,I,ben,51
signer6_sample68_color,test,189,6,holiday,tatil,57
signer6_sample69_color,test,31,6,petrol,benzin,64
signer6_sample70_color,test,91,6,always,hep,66
signer6_sample71_color,test,224,6,time,zaman,54
signer6_sample72_color,test,178,6,voice,ses,60
signer6_sample73_color,test,207,6,alone,yalniz,55
signer6_sample74_color,test,86,6,no,hayir,64
signer6_sample75_color,test,17,6,shoe,ayakkabi,56
signer6_sample76_color,test,174,6,umbrella,semsiye,63
signer6_sample77_color,test,140,6,oven,ocak,61
signer6_sample78_color,test,102,6,breakfast,kahvalti,77
signer6_sample79_color,test,201,6,flour,un,83
signer6_sample80_color,test,222,6,tired,yorgun,49
signer6_sample81_color,test,79,6,lightweight,hafif,55
signer6_sample82_color,test,162,6,police,polis,47
signer6_sample83_color,test,32,6,together,beraber,61
signer6_sample84_color,test,43,6,soup,corba,66
signer6_sample85_color,test,106,6,sibling,kardes,53
signer6_sample86_color,test,66,6,married,evli,50
signer6_sample87_color,test,216,6,slow,yavas,59
signer6_sample88_color,test,188,6,date,tarih,45
signer6_sample89_color,test,177,6,free,serbest,51
signer6_sample90_color,test,55,6,yesterday,dun,55
signer6_sample91_color,test,91,6,always,hep,48
signer6_sample92_color,test,28,6,single,bekar,47
signer6_sample93_color,test,3,6,enjoy_your_meal,afiyet_olsun,72
signer6_sample94_color,test,154,6,money,para,58
signer6_sample95_color,test,157,6,sunday,pazar,50
signer6_sample96_color,test,30,6,I,ben,51
signer6_sample97_color,test,176,6,bill,senet,74
signer6_sample98_color,test,75,6,shirt,gomlek,54
signer6_sample99_color,test,162,6,police,polis,47
signer6_sample100_color,test,130,6,be_pleased,memnun_olmak,80
signer6_sample101_color,test,137,6,why,neden,52
signer6_sample102_color,test,161,6,picnic,piknik,56
signer6_sample103_color,test,70,6,football,futbol,51
signer6_sample104_color,test,164,6,request,rica_etmek,78
signer6_sample105_color,test,70,6,football,futbol,59
signer6_sample106_color,test,180,6,evil,seytan,63
signer6_sample107_color,test,172,6,sugar,seker,49
signer6_sample108_color,test,1,6,hurry,acele,50
signer6_sample109_color,test,147,6,allright,olur,58
signer6_sample110_color,test,58,6,pharmacy,eczane,61
signer6_sample111_color,test,60,6,labor,emek,65
signer6_sample112_color,test,23,6,honey,bal,53
signer6_sample113_color,test,147,6,allright,olur,51
signer6_sample114_color,test,205,6,tax,vergi,49
signer6_sample115_color,test,131,6,napkin,mendil,60
signer6_sample116_color,test,151,6,apologize,ozur_dilemek,60
signer6_sample117_color,test,52,6,doctor,doktor,61
signer6_sample118_color,test,129,6,angel,melek,53
signer6_sample119_color,test,221,6,road,yol,52
signer6_sample120_color,test,167,6,sauce,salca,77
signer6_sample121_color,test,94,6,drink,icmek,53
signer6_sample122_color,test,84,6,fault,hata,74
signer6_sample123_color,test,65,6,yes,evet,47
signer6_sample124_color,test,21,6,garden,bahce,83
signer6_sample125_color,test,65,6,yes,evet,47
signer6_sample126_color,test,206,6,near,yakin,48
signer6_sample127_color,test,158,6,monday,pazartesi,53
signer6_sample128_color,test,13,6,key,anahtar,52
signer6_sample129_color,test,64,6,house,ev,46
signer6_sample130_color,test,153,6,trousers,pantolon,47
signer6_sample131_color,test,61,6,retired,emekli,58
signer6_sample132_color,test,69,6,photograph,fotograf,53
signer6_sample133_color,test,183,6,say,soylemek,57
signer6_sample134_color,test,99,6,push,itmek,55
signer6_sample135_color,test,56,6,enemy,dusman,61
signer6_sample136_color,test,81,6,carpet,hali,60
signer6_sample137_color,test,128,6,god_preserve,masallah,44
signer6_sample138_color,test,206,6,near,yakin,51
signer6_sample139_color,test,5,6,tree,agac,58
signer6_sample140_color,test,144,6,school,okul,45
signer6_sample141_color,test,26,6,feast,bayram,72
signer6_sample142_color,test,80,6,right,hakli,45
signer6_sample143_color,test,38,6,tea,cay,50
signer6_sample144_color,test,219,6,star,yildiz,58
signer6_sample145_color,test,81,6,carpet,hali,55
signer6_sample146_color,test,160,6,thursday,persembe,59
signer6_sample147_color,test,190,6,sweet,tatli,48
signer6_sample148_color,test,222,6,tired,yorgun,44
signer6_sample149_color,test,204,6,existing,var,54
signer6_sample150_color,test,114,6,book,kitap,57
signer6_sample151_color,test,101,6,escape,kacmak,47
signer6_sample152_color,test,40,6,hammer,cekic,60
signer6_sample153_color,test,25,6,flag,bayrak,70
signer6_sample154_color,test,119,6,coal,komur,64
signer6_sample155_color,test,105,6,door,kapi,59
signer6_sample156_color,test,74,6,lake,gol,88
signer6_sample157_color,test,146,6,nope,olmaz,50
signer6_sample158_color,test,36,6,wednesday,carsamba,62
signer6_sample159_color,test,53,6,full,dolu,50
signer6_sample160_color,test,37,6,fork,catal,49
signer6_sample161_color,test,154,6,money,para,51
signer6_sample162_color,test,1,6,hurry,acele,45
signer6_sample163_color,test,29,6,wait,beklemek,60
signer6_sample164_color,test,164,6,request,rica_etmek,62
signer6_sample165_color,test,150,6,fasting,oruc,55
signer6_sample166_color,test,10,6,unwise,akilsiz,62
signer6_sample167_color,test,128,6,god_preserve,masallah,58
signer6_sample168_color,test,144,6,school,okul,44
signer6_sample169_color,test,177,6,free,serbest,49
signer6_sample170_color,test,73,6,bring,getirmek,52
signer6_sample171_color,test,116,6,female,kiz,45
signer6_sample172_color,test,8,6,family,aile,73
signer6_sample173_color,test,44,6,friday,cuma,52
signer6_sample174_color,test,28,6,single,bekar,49
signer6_sample175_color,test,73,6,bring,getirmek,49
signer6_sample176_color,test,110,6,if_only,keske,54
signer6_sample177_color,test,7,6,cry,aglamak,62
signer6_sample178_color,test,122,6,bad,kotu,50
signer6_sample179_color,test,200,6,toilet,tuvalet,56
signer6_sample180_color,test,20,6,father,baba,56
signer6_sample181_color,test,213,6,forbidden,yasak,54
signer6_sample182_color,test,159,6,window,pencere,72
signer6_sample183_color,test,76,6,see,gormek,70
signer6_sample184_color,test,124,6,stain,leke,57
signer6_sample186_color,test,157,6,sunday,pazar,46
signer6_sample187_color,test,132,6,stairs,merdiven,57
signer6_sample188_color,test,138,6,where,nerede,47
signer6_sample189_color,test,19,6,same,ayni,54
signer6_sample190_color,test,196,6,thanks,tesekkur,57
signer6_sample191_color,test,28,6,single,bekar,45
signer6_sample192_color,test,60,6,labor,emek,68
signer6_sample193_color,test,107,6,crossroads,kavsak,66
signer6_sample194_color,test,218,6,cook,yemek_pisirmek,73
signer6_sample195_color,test,158,6,monday,pazartesi,54
signer6_sample196_color,test,140,6,oven,ocak,56
signer6_sample197_color,test,54,6,wedding,dugun,51
signer6_sample198_color,test,113,6,rent,kira,56
signer6_sample199_color,test,24,6,glass,bardak,58
signer6_sample200_color,test,30,6,I,ben,49
signer6_sample201_color,test,142,6,wood,odun,54
signer6_sample202_color,test,68,6,elephant,fil,98
signer6_sample203_color,test,166,6,soap,sabun,60
signer6_sample204_color,test,202,6,far,uzak,54
signer6_sample205_color,test,148,6,they,onlar,57
signer6_sample206_color,test,12,6,shopping,alisveris,60
signer6_sample207_color,test,75,6,shirt,gomlek,52
